id;genero;nome
1196;male  ;Cunha                  
1197;male  ;Martins                
1198;male  ;Almeida                
1199;male  ;Melo                   
1200;male  ;Costa                  
1201;female;Rocha                  
1202;male  ;Cunha                  
1203;male  ;Goncalves              
1204;female;Carvalho               
1205;male  ;Oliveira               
1206;male  ;Rocha                  
1207;female;Pinto                  
1208;male  ;Barbosa                
1209;female;Correia                
1210;male  ;Pereira                
1211;female;Goncalves              
1212;male  ;Azevedo                
1213;male  ;Rocha                  
1214;male  ;Sousa                  
1215;female;Pinto                  
1216;female;Rodrigues              
1217;male  ;Cardoso                
1218;male  ;Cardoso                
1219;male  ;Araujo                 
1220;female;Rocha                  
1221;male  ;Cavalcanti             
1222;female;Souza                  
1223;male  ;Martins                
1224;female;Araujo                 
1225;male  ;Ferreira               
1226;male  ;Rodrigues              
1227;male  ;Oliveira               
1228;female;Pinto                  
1229;male  ;Rodrigues              
1230;male  ;Alves                  
1231;male  ;Silva                  
1232;male  ;Alves                  
1233;male  ;Fernandes              
1234;male  ;Barros                 
1235;female;Araujo                 
1236;female;Barros                 
1237;female;Ribeiro                
1238;female;Ferreira               
1239;male  ;Almeida                
1240;female;Lima                   
1241;male  ;Dias                   
1242;female;Ribeiro                
1243;female;Ribeiro                
1244;male  ;Ribeiro                
1245;male  ;Pereira                
1246;male  ;Alves                  
